Rank;ESRB_Rating;Critic_Score;User_Score;url
14268;T;0;0;http://www.vgchartz.com/game/13167/rome-total-war-gold-edition/?region=All
14269;T;0;0;http://www.vgchartz.com/game/35194/house-md/?region=All
14270;NA;0;0;http://www.vgchartz.com/game/31800/mystery-case-files-ravenhearst/?region=All
14271;NA;0;0;http://www.vgchartz.com/game/86283/yokai-watch-dance-just-dance-special-version/?region=All
14272;E;0;0;http://www.vgchartz.com/game/7011/river-king-mystic-valley-jp-sales/?region=All
14273;NA;0;0;http://www.vgchartz.com/game/33026/winning-post-world/?region=All
14274;E;0;0;http://www.vgchartz.com/game/40660/jig-a-pix-wild-world/?region=All
14275;E10;0;0;http://www.vgchartz.com/game/42845/best-friends-tonight/?region=All
14276;NA;0;0;http://www.vgchartz.com/game/50960/beyond-the-labyrinth/?region=All
14277;NA;0;0;http://www.vgchartz.com/game/86323/living-legends-frozen-beauty/?region=All
14278;NA;0;0;http://www.vgchartz.com/game/83427/super-hero-generation/?region=All
14279;NA;0;0;http://www.vgchartz.com/game/70829/hack-sekai-no-mukou-ni-versus/?region=All
14280;E;0;0;http://www.vgchartz.com/game/43395/sea-park-tycoon/?region=All
14281;E;0;0;http://www.vgchartz.com/game/17024/disney-sports-soccer/?region=All
14282;NA;NC;NS;No_URL
14283;NA;0;0;http://www.vgchartz.com/game/7127/mame-goma-honobo-no-nikki/?region=All
14284;T;8.4;0;http://www.vgchartz.com/game/23198/guitar-hero-world-tour/?region=All
14285;NA;0;0;http://www.vgchartz.com/game/64793/nancy-drew-alibi-in-ashes/?region=All
14286;NA;0;0;http://www.vgchartz.com/game/84806/the-walking-dead-season-one/?region=All
14287;E;0;0;http://www.vgchartz.com/game/2563/ultimate-block-party/?region=All
14288;E;4.7;0;http://www.vgchartz.com/game/14124/disneys-hide-amp-sneak/?region=All
14289;NA;0;0;http://www.vgchartz.com/game/74977/super-robot-taisen-og-saga-masou-kishin-iii-pride-of-justice/?region=All
14290;NA;0;0;http://www.vgchartz.com/game/17386/nobunaga-no-yabou-kakushin-with-power-up-kit/?region=All
14291;T;0;0;http://www.vgchartz.com/game/6619/raw-danger/?region=All
14292;E;0;0;http://www.vgchartz.com/game/118/arthur-and-the-invisibles/?region=All
14293;E;0;0;http://www.vgchartz.com/game/6074/flipper-critters/?region=All
14294;NA;0;0;http://www.vgchartz.com/game/86371/medarot-9-kabuto-ver-kuwagata-ver/?region=All
14295;E;0;0;http://www.vgchartz.com/game/34382/monster-rancher-hop-a-bout/?region=All
14296;E;0;0;http://www.vgchartz.com/game/41080/foto-showdown/?region=All
14297;NA;0;0;http://www.vgchartz.com/game/24772/custom-beat-battle-draglade-2/?region=All
14298;NA;0;0;http://www.vgchartz.com/game/3421/gotouchi-kenkei-ds/?region=All
14299;NA;0;0;http://www.vgchartz.com/game/7241/bikkuriman-daijiten/?region=All
14300;NA;0;0;http://www.vgchartz.com/game/70970/accel-world-ginyoku-no-kakusei/?region=All
14301;T;1.4;0;http://www.vgchartz.com/game/26816/elf-bowling-1-amp-2/?region=All
14302;M;9;0;http://www.vgchartz.com/game/26389/men-of-war/?region=All
14303;E;0;0;http://www.vgchartz.com/game/17808/toy-shop/?region=All
14304;T;6.3;0;http://www.vgchartz.com/game/85756/metroid-prime-federation-force/?region=All
14305;T;0;0;http://www.vgchartz.com/game/934/gungriffon-allied-strike/?region=All
14306;T;0;0;http://www.vgchartz.com/game/5759/stacked-with-daniel-negreanu/?region=All
14307;NA;0;0;http://www.vgchartz.com/game/18544/vitamin-x-evolution/?region=All
14308;NA;0;0;http://www.vgchartz.com/game/7123/saru-get-you-sarusaru-daisakusen/?region=All
14309;E;6.9;0;http://www.vgchartz.com/game/85638/sonic-boom-fire-amp-ice/?region=All
14310;E;4;0;http://www.vgchartz.com/game/26888/the-flintstones-big-trouble-in-bedrock/?region=All
14311;NA;0;0;http://www.vgchartz.com/game/69132/hallowed-legends-samhain/?region=All
14312;NA;0;0;http://www.vgchartz.com/game/54122/captain-morgane-and-the-golden-turtle/?region=All
14313;NA;0;0;http://www.vgchartz.com/game/44348/sekai-no-hate-made-itte-q-chinjuu-hunter-mono-no-daibouken/?region=All
14314;NA;0;0;http://www.vgchartz.com/game/70529/silverlicious/?region=All
14315;E10;0;0;http://www.vgchartz.com/game/33992/majesty-2-the-fantasy-kingdom-sim/?region=All
14316;NA;0;0;http://www.vgchartz.com/game/86455/gakusen-toshi-asterisk-festa-houka-kenran/?region=All
14317;NA;0;0;http://www.vgchartz.com/game/23082/beatmania-iidx-14-gold/?region=All
14318;E10;0;0;http://www.vgchartz.com/game/32848/popcap-arcade-vol-2/?region=All
14319;NA;0;0;http://www.vgchartz.com/game/77678/toriko-ultimate-survival/?region=All
14320;NA;0;0;http://www.vgchartz.com/game/2907/big-ichigeki-pachi-slot-taikouryku-universal-museum/?region=All
14321;T;0;0;http://www.vgchartz.com/game/6853/vegas-casino/?region=All
14322;E;0;0;http://www.vgchartz.com/game/86271/monster-high-new-ghoul-in-school/?region=All
14323;NA;0;0;http://www.vgchartz.com/game/3689/madou-monogatari/?region=All
14324;E10;0;0;http://www.vgchartz.com/game/6550/biker-mice-from-mars/?region=All
14325;E;0;0;http://www.vgchartz.com/game/25989/smart-girls-winter-wonderland/?region=All
14326;E;0;0;http://www.vgchartz.com/game/2509/tork-prehistoric-punk/?region=All
14327;NA;0;0;http://www.vgchartz.com/game/23094/togainu-no-chi-true-blood/?region=All
14328;NA;0;0;http://www.vgchartz.com/game/70553/onna-no-ko-to-misshitsu-ni-itara-shichau-kamoshirenai/?region=All
14329;E10;0;0;http://www.vgchartz.com/game/26503/chicken-shoot-2/?region=All
14330;T;8.7;0;http://www.vgchartz.com/game/7442/neverwinter-nights/?region=All
14331;T;0;0;http://www.vgchartz.com/game/53556/east-india-company-collection/?region=All
14332;NA;NC;NS;No_URL
14333;NA;0;0;http://www.vgchartz.com/game/73967/the-inner-world/?region=All
14334;NA;0;0;http://www.vgchartz.com/game/16840/pachinko-kamen-rider-shocker-zenmetsu-daisakusen/?region=All
14335;E;0;0;http://www.vgchartz.com/game/2570/underground-pool/?region=All
14336;NA;0;0;http://www.vgchartz.com/game/70970/accel-world-ginyoku-no-kakusei/?region=All
14337;NA;0;0;http://www.vgchartz.com/game/41200/classic-dungeon-fuyoku-no-masoujin/?region=All
14338;NA;0;0;http://www.vgchartz.com/game/24399/alter-ego/?region=All
14339;NA;0;0;http://www.vgchartz.com/game/85086/dragons-dogma-online/?region=All
14340;NA;0;0;http://www.vgchartz.com/game/4145/rampo/?region=All
14341;T;0;0;http://www.vgchartz.com/game/41305/river-city-super-sports-challenge/?region=All
14342;E;0;0;http://www.vgchartz.com/game/24779/my-pet-shop-jp-sales/?region=All
14343;NA;0;0;http://www.vgchartz.com/game/72277/exstetra/?region=All
14344;E10;0;0;http://www.vgchartz.com/game/3623/konami-classics-series-arcade-hits/?region=All
14345;E;0;0;http://www.vgchartz.com/game/39051/dodge-racing-charger-vs-challenger/?region=All
14346;NA;0;0;http://www.vgchartz.com/game/47412/gokujou-mecha-mote-iinchou-mm-my-best-friend/?region=All
14347;T;0;0;http://www.vgchartz.com/game/86222/atelier-sophie-the-alchemist-of-the-mysterious-book/?region=All
14348;NA;0;0;http://www.vgchartz.com/game/39884/singstar-chartbreaker/?region=All
14349;NA;0;0;http://www.vgchartz.com/game/7189/hiiro-no-kakera-2-hisui-no-shizuku/?region=All
14350;NA;0;0;http://www.vgchartz.com/game/29790/pro-yakyuu-spirits-5-kanzenban/?region=All
14351;NA;NC;NS;No_URL
14352;NA;0;0;http://www.vgchartz.com/game/45157/singstar-fussballhits/?region=All
14353;NA;0;0;http://www.vgchartz.com/game/85173/a-good-librarian-like-a-good-shepherd-library-party/?region=All
14354;E;0;0;http://www.vgchartz.com/game/457/dance-factory/?region=All
14355;E10;0;0;http://www.vgchartz.com/game/73272/lego-legends-of-chima-lavals-journey/?region=All
14356;E;0;0;http://www.vgchartz.com/game/30763/montessori-music/?region=All
14357;E;0;0;http://www.vgchartz.com/game/28628/totally-spies/?region=All
14358;T;0;0;http://www.vgchartz.com/game/23633/dragonheart-fire-amp-steel/?region=All
14359;NA;0;0;http://www.vgchartz.com/game/3933/nishijin-pachinko-monogatari-2/?region=All
14360;NA;0;0;No_URL
14361;M;0;0;http://www.vgchartz.com/game/85836/gal-gun-double-peace/?region=All
14362;NA;0;0;http://www.vgchartz.com/game/85294/pripara-amp-pretty-rhythm-pripara-de-tsukaeru-oshare-item-1450/?region=All
14363;M;0;0;http://www.vgchartz.com/game/5639/roadkill/?region=All
14364;E10;0;0;http://www.vgchartz.com/game/1162/the-legend-of-heroes-iii-song-of-the-ocean/?region=All
14365;E10;0;0;http://www.vgchartz.com/game/6711/dungeon-maker-hunting-ground/?region=All
14366;NA;0;0;http://www.vgchartz.com/game/37735/mushihimesama-futari-ver-15/?region=All
14367;E;0;0;http://www.vgchartz.com/game/3237/f1-2002/?region=All
14368;T;0;0;http://www.vgchartz.com/game/4017/pocket-fighter/?region=All
14369;E;0;0;http://www.vgchartz.com/game/26045/lock-on-modern-air-combat/?region=All
14370;NA;0;0;http://www.vgchartz.com/game/71612/toaru-majutsu-no-kagaku-no-ensemble/?region=All
14371;NA;0;0;http://www.vgchartz.com/game/3950/ojyousama-express/?region=All
14372;T;0;0;http://www.vgchartz.com/game/25063/guilty-gear-xx-accent-core-plus/?region=All
14373;T;6;0;http://www.vgchartz.com/game/5775/starsky-amp-hutch/?region=All
14374;T;0;0;http://www.vgchartz.com/game/50889/super-meat-boy-ultra-edition/?region=All
14375;E;0;0;http://www.vgchartz.com/game/2066/sitting-ducks/?region=All
14376;NA;0;0;http://www.vgchartz.com/game/75996/brothers-conflict-brilliant-blue/?region=All
14377;NA;0;0;http://www.vgchartz.com/game/84970/jojos-bizarre-adventure-eyes-of-heaven/?region=All
14378;NA;0;0;http://www.vgchartz.com/game/85013/hajime-no-ippo-the-fighting-2014/?region=All
14379;NA;0;0;http://www.vgchartz.com/game/3234/eyeshield-21-field-saikyou-no-senshi-tachi/?region=All
14380;NA;0;0;http://www.vgchartz.com/game/37307/fullmetal-alchemist-brotherhood/?region=All
14381;NA;0;0;http://www.vgchartz.com/game/26588/to-loveru-trouble-waku-waku-rinkangakkou-hen/?region=All
14382;NA;NC;NS;No_URL
14383;NA;0;0;http://www.vgchartz.com/game/15320/doodle-hex/?region=All
14384;T;8.1;0;http://www.vgchartz.com/game/13164/homeworld-2/?region=All
14385;NA;0;0;http://www.vgchartz.com/game/85217/hakuoki-zuisouroku-omokage-hana/?region=All
14386;T;0;0;http://www.vgchartz.com/game/78455/hearts-of-iron-iv/?region=All
14387;E;0;0;http://www.vgchartz.com/game/43890/thinksmart-family/?region=All
14388;NA;0;0;http://www.vgchartz.com/game/41653/last-escort-club-katze/?region=All
14389;T;0;0;http://www.vgchartz.com/game/5759/stacked-with-daniel-negreanu/?region=All
14390;NA;0;0;http://www.vgchartz.com/game/44660/shin-koihime-musou-otome-ryouran-sangokushi-engi-wei-hen/?region=All
14391;E;7.4;0;http://www.vgchartz.com/game/5614/rayman-3-hoodlum-havoc/?region=All
14392;NA;0;0;http://www.vgchartz.com/game/3672/otometeki-koi-kakumei-love-revo/?region=All
14393;NA;0;0;http://www.vgchartz.com/game/106717/phantasy-star-online-2-episode-4-deluxe-package/?region=All
14394;NA;0;0;http://www.vgchartz.com/game/53096/timmy-time/?region=All
14395;NA;0;0;http://www.vgchartz.com/game/75000/infinite-stratos-2-ignition-hearts/?region=All
14396;T;0;0;http://www.vgchartz.com/game/5027/dr-muto/?region=All
14397;NA;NC;NS;No_URL
14398;E;7;0;http://www.vgchartz.com/game/6826/ratatouille/?region=All
14399;NA;0;0;http://www.vgchartz.com/game/29140/otomedius-gorgeous/?region=All
14400;T;0;0;http://www.vgchartz.com/game/44881/jikandia-the-timeless-land/?region=All
14401;E;0;0;http://www.vgchartz.com/game/5042/egg-mania-eggstreme-madness/?region=All
14402;NA;0;0;http://www.vgchartz.com/game/72255/super-heroine-chronicle/?region=All
14403;E10;0;0;http://www.vgchartz.com/game/42630/boot-camp-academy/?region=All
14404;NA;0;0;http://www.vgchartz.com/game/40263/kiniro-no-corda-3/?region=All
14405;M;9;0;http://www.vgchartz.com/game/71034/zero-escape-virtues-last-reward/?region=All
14406;NA;0;0;http://www.vgchartz.com/game/71519/darkstalkers-resurrection/?region=All
14407;T;0;0;http://www.vgchartz.com/game/66957/take-on-helicopters/?region=All
14408;NA;0;0;http://www.vgchartz.com/game/3488/highschool-terra-story/?region=All
14409;E10;0;0;http://www.vgchartz.com/game/34994/emergency-disaster-rescue-squad/?region=All
14410;T;6.6;0;http://www.vgchartz.com/game/43846/shaun-white-skateboarding/?region=All
14411;NA;8;0;http://www.vgchartz.com/game/7474/empire-earth-ii/?region=All
14412;NA;0;0;http://www.vgchartz.com/game/33036/suggoi-arcana-heart-2/?region=All
14413;NA;0;0;http://www.vgchartz.com/game/85286/motogp-15/?region=All
14414;E;8.6;0;http://www.vgchartz.com/game/70741/nba-2k13/?region=All
14415;NA;0;0;http://www.vgchartz.com/game/50532/mother-goose-no-himitsu-no-yakata/?region=All
14416;E10;6;3.8;http://www.vgchartz.com/game/22035/harry-potter-and-the-half-blood-prince/?region=All
14417;NA;0;0;http://www.vgchartz.com/game/37306/winning-post-7-2009/?region=All
14418;E10;0;0;http://www.vgchartz.com/game/36691/knights-of-honor/?region=All
14419;NA;0;0;http://www.vgchartz.com/game/6943/puzzle-amp-action-tant-r/?region=All
14420;E10;0;0;http://www.vgchartz.com/game/12739/code-lyoko-quest-for-infinity/?region=All
14421;E10;0;0;http://www.vgchartz.com/game/14497/away-shuffle-dungeon/?region=All
14422;E;0;0;http://www.vgchartz.com/game/5019/digimon-world-4/?region=All
14423;E;0;0;http://www.vgchartz.com/game/264/bubble-bobble-evolution/?region=All
14424;NA;0;0;http://www.vgchartz.com/game/31396/codename-panzers-cold-war/?region=All
14425;NA;0;0;http://www.vgchartz.com/game/18526/kekkaishi-kokubourou-shuurai/?region=All
14426;NA;0;0;http://www.vgchartz.com/game/28545/shugo-chara-amunonijiro-chara-change/?region=All
14427;T;0;0;http://www.vgchartz.com/game/834/galleon-islands-of-mystery/?region=All
14428;NA;0;0;http://www.vgchartz.com/game/71499/renai-0-kilometer/?region=All
14429;E;0;0;http://www.vgchartz.com/game/49607/world-sports-competition/?region=All
14430;T;0;0;http://www.vgchartz.com/game/95795/summon-night-6-lost-borders/?region=All
14431;NA;0;0;http://www.vgchartz.com/game/20181/tantei-jinguuji-saburo-ds-kienai-kokoro/?region=All
14432;NA;0;0;http://www.vgchartz.com/game/3280/far-east-of-eden-shinden/?region=All
14433;E;0;0;http://www.vgchartz.com/game/2271/sunny-garcia-surfing/?region=All
14434;E;0;0;http://www.vgchartz.com/game/13602/motorhead/?region=All
14435;NA;0;0;http://www.vgchartz.com/game/86211/alias-carnival-sacrament/?region=All
14436;E10;0;0;http://www.vgchartz.com/game/1469/nacho-libre/?region=All
14437;NA;0;0;http://www.vgchartz.com/game/45377/stormlover/?region=All
14438;NA;0;0;http://www.vgchartz.com/game/4404/gensou-suikoden-i-amp-ii/?region=All
14439;NA;0;0;http://www.vgchartz.com/game/50726/gloria-union/?region=All
14440;NA;0;0;http://www.vgchartz.com/game/85163/ebikore-photo-kano-kiss/?region=All
14441;T;0;0;http://www.vgchartz.com/game/86223/bad-apple-wars/?region=All
14442;T;0;0;http://www.vgchartz.com/game/85658/transformers-devastation/?region=All
14443;NA;0;0;http://www.vgchartz.com/game/3231/eyeshield-21-devilbats-devildays/?region=All
14444;NA;0;0;http://www.vgchartz.com/game/70758/jyuzaengi-engetsu-sangokuden/?region=All
14445;NA;0;0;http://www.vgchartz.com/game/41708/shin-sangoku-musou-online-kamishou-ranbu/?region=All
14446;NA;0;0;http://www.vgchartz.com/game/3047/dancing-blade-ii-tears-of-eden/?region=All
14447;NA;0;0;http://www.vgchartz.com/game/50687/kokoro-no-kokoron/?region=All
14448;NA;0;0;http://www.vgchartz.com/game/25697/hiiro-no-kakera-3-aoikuro-no-kusabi/?region=All
14449;NA;0;0;http://www.vgchartz.com/game/7240/beatmania-iidx-13-distorted/?region=All
14450;T;7.1;0;http://www.vgchartz.com/game/31789/section-8/?region=All
14451;T;6.5;0;http://www.vgchartz.com/game/865/go-go-hypergrind/?region=All
14452;NA;0;0;http://www.vgchartz.com/game/45091/keshisasu-kun-battle-kas-tival/?region=All
14453;NA;0;0;http://www.vgchartz.com/game/51196/kaidan-restaurant-zoku-shin-menu-100-sen/?region=All
14454;T;5.7;0;http://www.vgchartz.com/game/7565/hot-pixel/?region=All
14455;E;0;0;http://www.vgchartz.com/game/48508/peak-performance/?region=All
14456;NA;0;0;http://www.vgchartz.com/game/70170/dance-dance-revolution-hottest-party-5/?region=All
14457;NA;0;0;http://www.vgchartz.com/game/35638/who-wants-to-be-a-millionaire-2nd-edition/?region=All
14458;NA;0;0;http://www.vgchartz.com/game/70403/kyokugen-dasshutsu-adv-zennin-shiboudesu/?region=All
14459;NA;0;0;http://www.vgchartz.com/game/25555/dokidoki-majo-shinpan-2/?region=All
14460;T;0;0;http://www.vgchartz.com/game/2230/slai-steel-lancer-arena-international/?region=All
14461;E;0;0;http://www.vgchartz.com/game/7122/pet-alien-an-intergalactic-puzzlepalooza/?region=All
14462;T;0;0;http://www.vgchartz.com/game/5128/freaky-flyers/?region=All
14463;E;0;0;http://www.vgchartz.com/game/14767/blokus-portable-steambot-championship/?region=All
14464;NA;0;0;http://www.vgchartz.com/game/86210/renai-revenge/?region=All
14465;E;0;0;http://www.vgchartz.com/game/35947/zoboomafoo-leapin-lemurs/?region=All
14466;NA;0;0;http://www.vgchartz.com/game/94665/atelier-shallie-plus-alchemists-of-the-dusk-sea/?region=All
14467;NA;0;0;http://www.vgchartz.com/game/45227/dennou-senki-virtual-on-force/?region=All
14468;T;8.9;0;http://www.vgchartz.com/game/15876/sins-of-a-solar-empire/?region=All
14469;E;7.2;0;http://www.vgchartz.com/game/883/graffiti-kingdom/?region=All
14470;T;1.5;0;http://www.vgchartz.com/game/85816/langrisser-reincarnation-tensei/?region=All
14471;NA;0;0;http://www.vgchartz.com/game/43999/nettou-powerful-koushien/?region=All
14472;M;0;0;http://www.vgchartz.com/game/72206/lords-of-the-fallen/?region=All
14473;NA;0;0;http://www.vgchartz.com/game/83773/great-edo-blacksmith/?region=All
14474;NA;5.8;0;http://www.vgchartz.com/game/39351/armored-core-sl-silent-line-portable/?region=All
14475;NA;NC;NS;No_URL
14476;T;0;0;http://www.vgchartz.com/game/4973/combat-elite-wwii-paratroopers/?region=All
14477;NA;0;0;http://www.vgchartz.com/game/27604/to-loveru-trouble-doki-doki-rinkaigakkou-hen/?region=All
14478;M;0;0;http://www.vgchartz.com/game/23573/lethal-enforcers-i-amp-ii/?region=All
14479;E;8.1;0;http://www.vgchartz.com/game/12677/klonoa-2-dream-champ-tournament/?region=All
14480;E10;7.7;0;http://www.vgchartz.com/game/85007/shantae-and-the-pirates-curse/?region=All
14481;NA;0;0;http://www.vgchartz.com/game/6157/minna-no-golf-jou-vol1/?region=All
14482;E;0;0;http://www.vgchartz.com/game/86129/the-peanuts-movie-snoopys-grand-adventure/?region=All
14483;M;9.6;9.3;http://www.vgchartz.com/game/4162/resident-evil-4/?region=All
14484;E10;0;0;http://www.vgchartz.com/game/81691/power-rangers-super-megaforce/?region=All
14485;T;0;0;http://www.vgchartz.com/game/86422/teenage-mutant-ninja-turtles-mutants-in-manhattan/?region=All
14486;T;0;0;http://www.vgchartz.com/game/79404/cabelas-big-game-hunter-pro-hunts/?region=All
14487;E;0;0;http://www.vgchartz.com/game/28452/super-collapse-ii/?region=All
